OriginalNetwork/result/original0,0.5534597052976694,0.5385128760128761,0.16031469347325714,4.796840659340659,12.774665197439925,0.5544666875242767,0.1080646396655274,0.049498582559501084,0.0006158138805868997,0.5774316358251497,0.10218056795364404
GN/result/outputofGN1,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137416,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN2,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137417,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN3,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137416,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN4,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137417,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN5,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137416,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN6,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137417,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN7,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137416,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN8,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137417,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
GN/result/outputofGN9,0.5996290274077957,0.7694503698915464,0.04406361566744786,7.3889529914529914,0.9531313062596894,0.307909920989034,0.005573465129137416,0.03139361075687812,3.2518655310467026e-05,0.33833450511255003,0.005133047877945448
