GN/result/outputofGN1,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN2,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN3,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN4,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN5,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN6,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN7,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN8,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN9,0.890257844596,0.783885147397,0.8347826086956521
GN/result/outputofGN10,0.890257844596,0.783885147397,0.8347826086956521
Louvain/result/outputofLouvain1,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain2,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain3,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain4,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain5,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain6,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain7,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain8,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain9,0.896440165903,0.811178372999,0.8695652173913043
Louvain/result/outputofLouvain10,0.896440165903,0.811178372999,0.8695652173913043
SC/result/outputofUSC1,0.867480414858,0.717635338139,0.8173913043478261
SC/result/outputofUSC2,0.84279254403,0.707330662892,0.7913043478260869
SC/result/outputofUSC3,0.894436519913,0.793724484413,0.8695652173913043
SC/result/outputofUSC4,0.872135902255,0.677834125878,0.6869565217391305
SC/result/outputofUSC5,0.863990523319,0.738141084418,0.8
SC/result/outputofUSC6,0.858756323707,0.736479881125,0.7913043478260869
SC/result/outputofUSC7,0.89363321701,0.763457135095,0.8
SC/result/outputofUSC8,0.919262310368,0.844508242267,0.9217391304347826
SC/result/outputofUSC9,0.925405176737,0.867956280513,0.9217391304347826
SC/result/outputofUSC10,0.874947858428,0.732757100018,0.808695652173913
SC/result/outputofNSC1,0.866989201887,0.736085676534,0.8
SC/result/outputofNSC2,0.909362275574,0.852451626326,0.9043478260869565
SC/result/outputofNSC3,0.882889850755,0.80884084967,0.8695652173913043
SC/result/outputofNSC4,0.909435777599,0.824173793242,0.782608695652174
SC/result/outputofNSC5,0.843605717084,0.702498594039,0.7913043478260869
SC/result/outputofNSC6,0.934474770917,0.904086738949,0.9304347826086956
SC/result/outputofNSC7,0.907432307731,0.812584277099,0.8608695652173913
SC/result/outputofNSC8,0.934474770917,0.904086738949,0.9304347826086956
SC/result/outputofNSC9,0.907256131398,0.806390915393,0.8434782608695652
SC/result/outputofNSC10,0.85276737077,0.727465161404,0.8
GA-Net/result/outputofGA1,0.512905076781,0.202534296785,0.20869565217391303
GA-Net/result/outputofGA2,0.479377925866,0.171441941778,0.19130434782608696
GA-Net/result/outputofGA3,0.502065351836,0.222231186049,0.22608695652173913
GA-Net/result/outputofGA4,0.560705961675,0.231502531283,0.19130434782608696
GA-Net/result/outputofGA5,0.453269937744,0.196754202567,0.08695652173913043
GA-Net/result/outputofGA6,0.47191968333,0.184927194817,0.19130434782608696
GA-Net/result/outputofGA7,0.512710286747,0.196198274211,0.26956521739130435
GA-Net/result/outputofGA8,0.458189708754,0.184113611649,0.12173913043478261
GA-Net/result/outputofGA9,0.604079379164,0.259284928798,0.33043478260869563
GA-Net/result/outputofGA10,0.537113771553,0.206569528549,0.4260869565217391
